Image_Name,Mask_Name,f1,recall,precision,accuracy,iou
Img10_m.jpg,Img10_m.jpg,0.776991694863119,0.7250287026406429,0.8369781312127237,0.9889373779296875,0.6353118712273642
Img11_m.jpg,Img11_m.jpg,0.6658047834518422,0.5684326710816777,0.8034321372854915,0.984222412109375,0.499031007751938
Img12_m.jpg,Img12_m.jpg,0.793401413982718,0.7775211701308699,0.809943865276664,0.991973876953125,0.6575520833333334
Img16_m.jpg,Img16_m.jpg,0.7363465160075329,0.8444924406047516,0.6527545909849749,0.9957275390625,0.5827123695976155
Img17_m.jpg,Img17_m.jpg,0.03605778591176356,0.9665970772442589,0.018371557812871996,0.6222686767578125,0.018359901657546196
Img18_m.jpg,Img18_m.jpg,0.7588495575221238,0.6345975948196114,0.9436038514442916,0.99334716796875,0.6114081996434938
Img20_m.jpg,Img20_m.jpg,0.7433084686265907,0.7076023391812866,0.7828096118299446,0.9910736083984375,0.5914804469273743
Img21_m.jpg,Img21_m.jpg,0.8651336233685519,0.8980645161290323,0.8345323741007195,0.9966888427734375,0.7623220153340635
Img22_m.jpg,Img22_m.jpg,0.46204620462046203,0.7581227436823105,0.3322784810126582,0.985076904296875,0.30042918454935624
Img23_m.jpg,Img23_m.jpg,0.5522803114571746,0.5868794326241135,0.5215336134453782,0.975433349609375,0.38148290434114485
Img24_m.jpg,Img24_m.jpg,0.7059836418424451,0.7288888888888889,0.6844741235392321,0.9895782470703125,0.5455755156353959
Img25_m.jpg,Img25_m.jpg,0.45125628140703516,0.5581106277190802,0.3787431463517503,0.9666748046875,0.29136924075275794
Img26_m.jpg,Img26_m.jpg,0.8031387029771521,0.8305489260143198,0.7774798927613941,0.9869842529296875,0.6710374084072502
Img27_m.jpg,Img27_m.jpg,0.11713791113675708,0.9598108747044918,0.06237517283760946,0.813232421875,0.06221268771069568
Img28_m.jpg,Img28_m.jpg,0.5071209159452666,0.7649536647009267,0.379281537176274,0.9730682373046875,0.3396932285821175
Img2_m.jpg,Img2_m.jpg,0.6287519747235386,0.5467032967032966,0.7397769516728625,0.9748992919921875,0.45852534562211983
Img30_m.jpg,Img30_m.jpg,0.28851922552495224,0.7716994894237783,0.17742746939460002,0.920379638671875,0.168578712555768
Img4_m.jpg,Img4_m.jpg,0.6278957528957528,0.6272902603664416,0.6285024154589371,0.976470947265625,0.45761519521632077
Img8_m.jpg,Img8_m.jpg,0.6190627988524068,0.6031055900621118,0.6358873608382449,0.9817657470703125,0.44829178208679593
Img_10.jpg,Img_10.jpg,0.3165624347605087,0.8487296797430157,0.19456624825662483,0.9626239436095357,0.18804524818565127
Img_103.jpg,Img_103.jpg,0.8539898132427843,0.7996820349761526,0.9162112932604736,0.9947509765625,0.7451851851851852
Img_104.jpg,Img_104.jpg,0.8486646884272997,0.9031578947368422,0.8003731343283582,0.995330810546875,0.7371134020618557
Img_105.jpg,Img_105.jpg,0.8846931894807821,0.9023383768913342,0.8677248677248677,0.9973907470703125,0.7932285368802902
Img_106.jpg,Img_106.jpg,0.8286516853932584,0.8194444444444444,0.8380681818181818,0.99627685546875,0.7074340527577938
Img_107.jpg,Img_107.jpg,0.8754863813229572,0.8893280632411067,0.8620689655172413,0.9970703125,0.7785467128027682
Img_108.jpg,Img_108.jpg,0.8536045997346307,0.9018691588785047,0.8102434928631402,0.9949493408203125,0.7445987654320988
Img_109.jpg,Img_109.jpg,0.8548776284039986,0.8763250883392226,0.8344549125168237,0.9935760498046875,0.7465382299819386
Img_11.jpg,Img_11.jpg,0.3439855432065243,0.965417564513586,0.2092760954268918,0.9257734863990982,0.20771892527591823
Img_110.jpg,Img_110.jpg,0.8914405010438414,0.9133689839572192,0.8705402650356778,0.996826171875,0.8041431261770244
Img_111.jpg,Img_111.jpg,0.859180035650624,0.8291284403669725,0.8914919852034525,0.9963836669921875,0.753125
Img_112.jpg,Img_112.jpg,0.8427260812581914,0.8170266836086404,0.8700947225981055,0.996337890625,0.7281993204983013
Img_113.jpg,Img_113.jpg,0.7555110220440883,0.710427135678392,0.8067047075606276,0.98883056640625,0.607085346215781
Img_114.jpg,Img_114.jpg,0.7709115739160124,0.7961918194640338,0.7471872931833223,0.9897613525390625,0.6272222222222222
Img_115.jpg,Img_115.jpg,0.794422310756972,0.7862776025236593,0.8027375201288245,0.99212646484375,0.658955717118308
Img_116.jpg,Img_116.jpg,0.5737356566085847,0.8093525179856115,0.44437129690585914,0.9846954345703125,0.4022646007151371
Img_117.jpg,Img_117.jpg,0.8663624511082139,0.816840811309158,0.9222761970853574,0.993743896484375,0.7642323174238068
Img_118.jpg,Img_118.jpg,0.1342206392351673,0.9903181189488244,0.07198873919163483,0.718109130859375,0.0719381091128303
Img_12.jpg,Img_12.jpg,0.06752412840679727,0.8274033362260148,0.03519832642848353,0.8061697175300193,0.03494177050248391
Img_120.jpg,Img_120.jpg,0.8413905486148833,0.8506315211422295,0.832348199892531,0.9910888671875,0.726207219878106
Img_121.jpg,Img_121.jpg,0.2164316370324954,0.9812369701181376,0.1216297700060298,0.843994140625,0.12134754211069096
Img_122.jpg,Img_122.jpg,0.8524486571879937,0.8063359234907352,0.9041554959785523,0.9928741455078125,0.7428414096916299
Img_123.jpg,Img_123.jpg,0.8669131238447321,0.823288472791106,0.9154196486662329,0.993408203125,0.765089722675367
Img_124.jpg,Img_124.jpg,0.8862467866323906,0.8914027149321267,0.8811501597444089,0.994598388671875,0.795729948066936
Img_125.jpg,Img_125.jpg,0.8482293423271501,0.8902654867256637,0.8099838969404187,0.99725341796875,0.7364568081991215
Img_126.jpg,Img_126.jpg,0.9158607350096711,0.9279764821166095,0.9040572792362769,0.99468994140625,0.8447814451382694
Img_127.jpg,Img_127.jpg,0.9548387096774195,0.9536082474226805,0.9560723514211886,0.9994659423828125,0.9135802469135802
Img_128.jpg,Img_128.jpg,0.8975317875841436,0.9195402298850575,0.8765522279035792,0.995819091796875,0.8141112618724559
Img_129.jpg,Img_129.jpg,0.8927335640138407,0.9532019704433498,0.8394793926247288,0.997161865234375,0.80625
Img_13.jpg,Img_13.jpg,0.026864489857476814,0.892919306551556,0.013637393147170069,0.7458270996629509,0.013615126644563982
Img_130.jpg,Img_130.jpg,0.8526119402985075,0.9600840336134454,0.7667785234899329,0.997589111328125,0.7430894308943089
Img_131.jpg,Img_131.jpg,0.15805014764025827,0.9974731522425774,0.08582454614632025,0.7433013916015625,0.08580589066405825
Img_132.jpg,Img_132.jpg,0.842733512384363,0.9631650750341064,0.7490716180371353,0.9919586181640625,0.7282104177411036
Img_133.jpg,Img_133.jpg,0.015000369467228257,1.0,0.007556862599114023,0.59320068359375,0.007556862599114023
Img_134.jpg,Img_134.jpg,0.833177570093458,0.9560321715817695,0.7383022774327123,0.989105224609375,0.7140568682418903
Img_135.jpg,Img_135.jpg,0.1010727540800244,0.9793103448275862,0.05328615846467245,0.7302093505859375,0.05322623828647925
Img_136.jpg,Img_136.jpg,0.9013547840812871,0.932544897065265,0.8721835313396149,0.992889404296875,0.8204238921001927
Img_137.jpg,Img_137.jpg,0.9327251995438998,0.9533799533799534,0.9129464285714286,0.9990997314453125,0.8739316239316239
Img_138.jpg,Img_138.jpg,0.899810964083176,0.9500998003992016,0.8545780969479354,0.99676513671875,0.8178694158075601
Img_139.jpg,Img_139.jpg,0.8479550421479863,0.9456824512534819,0.7685342388228636,0.9925689697265625,0.7360433604336043
Img_14.jpg,Img_14.jpg,0.024150660865834492,0.7511665431075836,0.012272618132410328,0.7825382195157767,0.01222292630693063
Img_140.jpg,Img_140.jpg,0.8436578171091447,0.9295774647887324,0.7722772277227723,0.995147705078125,0.7295918367346939
Img_141.jpg,Img_141.jpg,0.8495511669658888,0.8635036496350365,0.8360424028268552,0.9936065673828125,0.7384519350811486
Img_142.jpg,Img_142.jpg,0.09250654275490039,0.996547756041427,0.04850453679847653,0.7407379150390625,0.04849638797110377
Img_143.jpg,Img_143.jpg,0.8843788437884379,0.9349804941482445,0.838973162193699,0.9942626953125,0.7927232635060639
Img_144.jpg,Img_144.jpg,0.8749145591250855,0.927536231884058,0.8279430789133247,0.9972076416015625,0.7776427703523694
Img_145.jpg,Img_145.jpg,0.12407396253689092,0.9837631327602674,0.06621239393160196,0.7780914306640625,0.0661401143003917
Img_146.jpg,Img_146.jpg,0.8983879731932621,0.9538461538461539,0.8490243067442657,0.9914398193359375,0.8155212101282473
Img_147.jpg,Img_147.jpg,0.8649948471315699,0.9581430745814308,0.7883531621790858,0.9940032958984375,0.7621065375302664
Img_149.jpg,Img_149.jpg,0.8771266540642721,0.9121887287024901,0.8446601941747572,0.9970245361328125,0.7811447811447811
Img_15.jpg,Img_15.jpg,0.018328458066339273,0.49714119986741795,0.009336333658576059,0.6286095032916635,0.009248988885642908
Img_150.jpg,Img_150.jpg,0.9203836930455637,0.9619047619047619,0.8822988505747127,0.99493408203125,0.8525099955575299
Img_151.jpg,Img_151.jpg,0.8356164383561643,0.9262472885032538,0.7611408199643493,0.994873046875,0.7176470588235294
Img_152.jpg,Img_152.jpg,0.8880045480386584,0.9501216545012166,0.8335112059765208,0.993988037109375,0.7985685071574642
Img_153.jpg,Img_153.jpg,0.651696861444246,0.9830638953040801,0.48740458015267174,0.9791717529296875,0.48334595003785014
Img_154.jpg,Img_154.jpg,0.8215553404323975,0.9799846035411856,0.7072222222222222,0.9915618896484375,0.6971522453450164
Img_155.jpg,Img_155.jpg,0.8275220827522083,0.9764125068568295,0.718031464300121,0.988677978515625,0.7057890563045203
Img_156.jpg,Img_156.jpg,0.07811821310434695,1.0,0.04064673157162726,0.5789947509765625,0.04064673157162726
Img_157.jpg,Img_157.jpg,0.06533700137551582,0.9970014992503748,0.03377520442886891,0.709686279296875,0.033771773906861
Img_158.jpg,Img_158.jpg,0.7606299212598426,0.9507874015748031,0.6338582677165354,0.99072265625,0.613722998729352
Img_159.jpg,Img_159.jpg,0.07991075955785418,1.0,0.041618252878419776,0.723114013671875,0.041618252878419776
Img_16.jpg,Img_16.jpg,0.0462206151945145,0.959928481278923,0.023680414296982026,0.59406505037573,0.02365702880989101
Img_160.jpg,Img_160.jpg,0.10509594611767695,1.0,0.05546241030111998,0.78509521484375,0.05546241030111998
Img_161.jpg,Img_161.jpg,0.8538302277432712,0.9398359161349134,0.7822458270106222,0.9946136474609375,0.744942196531792
Img_162.jpg,Img_162.jpg,0.22182653647329117,0.9979328165374677,0.12478190630048465,0.79327392578125,0.12474966083080302
Img_165.jpg,Img_165.jpg,0.04136995591726009,1.0,0.021121883656509695,0.82745361328125,0.021121883656509695
Img_168.jpg,Img_168.jpg,0.08353445964065431,0.9968,0.04359387026800084,0.791412353515625,0.04358777023717904
Img_17.jpg,Img_17.jpg,0.027912749271091566,0.9970593477098556,0.014154502805536562,0.3489660605210046,0.014153911933041838
Img_19.jpg,Img_19.jpg,0.021187986986418012,0.8808385435821994,0.010722960342955641,0.4395471425722074,0.010707427914868124
Img_2.jpg,Img_2.jpg,0.05889551782163072,0.873015873015873,0.03047573814612523,0.8243628084249894,0.03034124044447947
Img_20.jpg,Img_20.jpg,0.031138020511553195,0.957296305999476,0.015826403326403327,0.43952132707262664,0.015815237856156645
Img_21.jpg,Img_21.jpg,0.07486367585985125,0.9723917293678536,0.03893045033420462,0.5695480823103958,0.038887467303536906
Img_26.jpg,Img_26.jpg,0.8768736616702355,0.9049723756906077,0.8504672897196262,0.9968170935912871,0.780743565300286
Img_27.jpg,Img_27.jpg,0.7589098532494759,0.7088772845953003,0.8165413533834587,0.9936450044208665,0.6114864864864865
Img_3.jpg,Img_3.jpg,0.8111332007952287,0.9637795275590552,0.700228832951945,0.9861313868613139,0.6822742474916388
Img_4.jpg,Img_4.jpg,0.1799554565701559,0.9017857142857143,0.0999505195447798,0.9480266501044549,0.09887420460107685
Img_5.jpg,Img_5.jpg,0.7662893851330683,0.7648271124341653,0.7677572599800782,0.9954994160727987,0.6211257128688321
Img_6.jpg,Img_6.jpg,0.8103766525318034,0.8670865805487349,0.7606293313354561,0.9957523844645222,0.6812043948670636
Img_7.jpg,Img_7.jpg,0.02473728826420551,0.9762149212867899,0.01252736587154674,0.261879836438937,0.012523543383486045
Img_8.jpg,Img_8.jpg,0.0633603926864554,0.9469993256911665,0.03277668259394162,0.7321639287864453,0.0327166667702037
Img_9.jpg,Img_9.jpg,0.1265951470076781,0.9728618421052632,0.06770252096031133,0.8324179208672977,0.06757490075114957
